"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","EMPINDUS","SERV","THND_PER","A","1973",1298.5,
"AUT","EMPINDUS","SERV","THND_PER","A","1974",1384.25,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","1975",1370.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1976",1401.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1977",1422.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1978",1462.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1979",1490.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1980",1511.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1981",1537.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1982",1595,
"AUT","EMPINDUS","SERV","THND_PER","A","1983",1620.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1984",1697.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1985",1710.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1986",1754.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1987",1769.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1988",1800.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1989",1840.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1990",1888,
"AUT","EMPINDUS","SERV","THND_PER","A","1991",1932.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1992",2032.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1993",2071,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","1994",2237.5,
"AUT","EMPINDUS","SERV","THND_PER","A","1995",2246.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1996",2259.5,
"AUT","EMPINDUS","SERV","THND_PER","A","1997",2316,
"AUT","EMPINDUS","SERV","THND_PER","A","1998",2329.175,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","1999",2344.075,
"AUT","EMPINDUS","SERV","THND_PER","A","2000",2375.025,
"AUT","EMPINDUS","SERV","THND_PER","A","2001",2417.775,
"AUT","EMPINDUS","SERV","THND_PER","A","2002",2411.9,
"AUT","EMPINDUS","SERV","THND_PER","A","2003",2465.4,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","2004",2452.4,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","2005",2483.375,
"AUT","EMPINDUS","SERV","THND_PER","A","2006",2502.8,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","2007",2593.85,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","2008",2736.4,
"AUT","EMPINDUS","SERV","THND_PER","A","2009",2775.85,
"AUT","EMPINDUS","SERV","THND_PER","A","2010",2806.825,
"AUT","EMPINDUS","SERV","THND_PER","A","2011",2797.6,
"AUT","EMPINDUS","SERV","THND_PER","A","2012",2828.2,
"AUT","EMPINDUS","SERV","THND_PER","A","2013",2853.5,
"AUT","EMPINDUS","SERV","THND_PER","A","2014",2854.675,
"AUT","EMPINDUS","SERV","THND_PER","A","2015",2891.55,
"AUT","EMPINDUS","SERV","THND_PER","A","2016",2958,
"BEL","EMPINDUS","AGR","THND_PER","A","1998",86.3,"B"
"BEL","EMPINDUS","AGR","THND_PER","A","1999",79.475,
"BEL","EMPINDUS","AGR","THND_PER","A","2000",73,
"BEL","EMPINDUS","AGR","THND_PER","A","2001",66.3,
"BEL","EMPINDUS","AGR","THND_PER","A","2002",69.275,
"BEL","EMPINDUS","AGR","THND_PER","A","2003",71.975,
"BEL","EMPINDUS","AGR","THND_PER","A","2004",81.975,"B"
"BEL","EMPINDUS","AGR","THND_PER","A","2005",86.375,
"BEL","EMPINDUS","AGR","THND_PER","A","2006",83.325,
"BEL","EMPINDUS","AGR","THND_PER","A","2007",81.3,"B"
"BEL","EMPINDUS","AGR","THND_PER","A","2008",69.05,
"BEL","EMPINDUS","AGR","THND_PER","A","2009",65.75,
"BEL","EMPINDUS","AGR","THND_PER","A","2010",60.675,"B"
"BEL","EMPINDUS","AGR","THND_PER","A","2011",58.625,
"BEL","EMPINDUS","AGR","THND_PER","A","2012",53.025,
"BEL","EMPINDUS","AGR","THND_PER","A","2013",61.6,
"BEL","EMPINDUS","AGR","THND_PER","A","2014",55.35,
"BEL","EMPINDUS","AGR","THND_PER","A","2015",53.575,
"BEL","EMPINDUS","AGR","THND_PER","A","2016",57.4,"B"
"BEL","EMPINDUS","CONSTR","THND_PER","A","1998",254.4,"B"
"BEL","EMPINDUS","CONSTR","THND_PER","A","1999",272.75,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2000",261.725,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2001",260.775,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2002",260.15,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2003",259.15,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2004",272.5,"B"
"BEL","EMPINDUS","CONSTR","THND_PER","A","2005",276.825,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2006",292.95,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2007",302.075,"B"
"BEL","EMPINDUS","CONSTR","THND_PER","A","2008",322.25,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2009",316.25,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2010",322.7,"B"
"BEL","EMPINDUS","CONSTR","THND_PER","A","2011",337.5,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2012",324.85,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2013",329.65,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2014",325.05,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2015",323.25,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2016",335.05,"B"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","1999",1067.4,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2000",1076.925,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2001",1055.2,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2002",1034.7,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2003",1011.375,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2004",1030.125,"B"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2005",1045.525,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2006",1052.725,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2007",1069.775,"B"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2008",1096.825,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2009",1037.75,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2010",1049.25,"B"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2011",1047.175,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2012",984.25,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2013",984.075,"E"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2014",972.575,"E"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2015",977.575,"E"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2016",976.15,"E"
"BEL","EMPINDUS","MFG","THND_PER","A","1999",750.95,
"BEL","EMPINDUS","MFG","THND_PER","A","2000",772.475,
"BEL","EMPINDUS","MFG","THND_PER","A","2001",756.7,
"BEL","EMPINDUS","MFG","THND_PER","A","2002",737.225,
"BEL","EMPINDUS","MFG","THND_PER","A","2003",714.275,
"BEL","EMPINDUS","MFG","THND_PER","A","2004",718.5,"B"
"BEL","EMPINDUS","MFG","THND_PER","A","2005",727.15,
"BEL","EMPINDUS","MFG","THND_PER","A","2006",715.225,
"BEL","EMPINDUS","MFG","THND_PER","A","2007",724.325,"B"
"BEL","EMPINDUS","MFG","THND_PER","A","2008",710.25,
"BEL","EMPINDUS","MFG","THND_PER","A","2009",656.15,
"BEL","EMPINDUS","MFG","THND_PER","A","2010",652.925,"B"
"BEL","EMPINDUS","MFG","THND_PER","A","2011",641.4,
"BEL","EMPINDUS","MFG","THND_PER","A","2012",594.95,
"BEL","EMPINDUS","MFG","THND_PER","A","2013",588.85,
"BEL","EMPINDUS","MFG","THND_PER","A","2014",581.45,
"BEL","EMPINDUS","MFG","THND_PER","A","2015",589.325,
"BEL","EMPINDUS","MFG","THND_PER","A","2016",570.8,"B"
"BEL","EMPINDUS","SERV","THND_PER","A","1999",2860.125,
"BEL","EMPINDUS","SERV","THND_PER","A","2000",2942.725,
"BEL","EMPINDUS","SERV","THND_PER","A","2001",2934.125,
"BEL","EMPINDUS","SERV","THND_PER","A","2002",2965.85,
"BEL","EMPINDUS","SERV","THND_PER","A","2003",2987.025,
"BEL","EMPINDUS","SERV","THND_PER","A","2004",3026.85,"B"
"BEL","EMPINDUS","SERV","THND_PER","A","2005",3103.525,
"BEL","EMPINDUS","SERV","THND_PER","A","2006",3127.925,
"BEL","EMPINDUS","SERV","THND_PER","A","2007",3229.2,"B"
"BEL","EMPINDUS","SERV","THND_PER","A","2008",3280,
"BEL","EMPINDUS","SERV","THND_PER","A","2009",3317.2,
"BEL","EMPINDUS","SERV","THND_PER","A","2010",3378.8,"B"
"BEL","EMPINDUS","SERV","THND_PER","A","2011",3403.475,
"BEL","EMPINDUS","SERV","THND_PER","A","2012",3486.625,
"BEL","EMPINDUS","SERV","THND_PER","A","2013",3484.625,"E"
"BEL","EMPINDUS","SERV","THND_PER","A","2014",3515.625,"E"
"BEL","EMPINDUS","SERV","THND_PER","A","2015",3520.475,"E"
"BEL","EMPINDUS","SERV","THND_PER","A","2016",3553.15,"E"
"CAN","EMPINDUS","AGR","THND_PER","A","1956",914,
"CAN","EMPINDUS","AGR","THND_PER","A","1957",872,
"CAN","EMPINDUS","AGR","THND_PER","A","1958",817,
"CAN","EMPINDUS","AGR","THND_PER","A","1959",807,
"CAN","EMPINDUS","AGR","THND_PER","A","1960",795,
"CAN","EMPINDUS","AGR","THND_PER","A","1961",785,
"CAN","EMPINDUS","AGR","THND_PER","A","1962",756.75,
"CAN","EMPINDUS","AGR","THND_PER","A","1963",754.5,
"CAN","EMPINDUS","AGR","THND_PER","A","1964",738.25,
"CAN","EMPINDUS","AGR","THND_PER","A","1965",693.75,
"CAN","EMPINDUS","AGR","THND_PER","A","1966",645.5,"E"
"CAN","EMPINDUS","AGR","THND_PER","A","1967",663.25,"E"
"CAN","EMPINDUS","AGR","THND_PER","A","1968",649.25,"E"
"CAN","EMPINDUS","AGR","THND_PER","A","1969",636.3333,"E"
"CAN","EMPINDUS","AGR","THND_PER","A","1970",513.3333,
"CAN","EMPINDUS","AGR","THND_PER","A","1971",514.3333,
"CAN","EMPINDUS","AGR","THND_PER","A","1972",484.3333,
"CAN","EMPINDUS","AGR","THND_PER","A","1973",470.9167,
"CAN","EMPINDUS","AGR","THND_PER","A","1974",476.5,
"CAN","EMPINDUS","AGR","THND_PER","A","1975",567.6667,"B"
"CAN","EMPINDUS","AGR","THND_PER","A","1976",561.75,
"CAN","EMPINDUS","AGR","THND_PER","A","1977",553.5,
"CAN","EMPINDUS","AGR","THND_PER","A","1978",574.3333,
"CAN","EMPINDUS","AGR","THND_PER","A","1979",590,
"CAN","EMPINDUS","AGR","THND_PER","A","1980",583.4167,
"CAN","EMPINDUS","AGR","THND_PER","A","1981",600.0833,
"CAN","EMPINDUS","AGR","THND_PER","A","1982",560.5833,
"CAN","EMPINDUS","AGR","THND_PER","A","1983",590.25,
"CAN","EMPINDUS","AGR","THND_PER","A","1984",588,
"CAN","EMPINDUS","AGR","THND_PER","A","1985",574.6667,
"CAN","EMPINDUS","AGR","THND_PER","A","1986",569.5833,
"CAN","EMPINDUS","AGR","THND_PER","A","1987",567.1334,
"CAN","EMPINDUS","AGR","THND_PER","A","1988",562.0667,
"CAN","EMPINDUS","AGR","THND_PER","A","1989",554.4,
"CAN","EMPINDUS","AGR","THND_PER","A","1990",550.5084,
"CAN","EMPINDUS","AGR","THND_PER","A","1991",560.6166,
"CAN","EMPINDUS","AGR","THND_PER","A","1992",546.1,
"CAN","EMPINDUS","AGR","THND_PER","A","1993",553.4417,
"CAN","EMPINDUS","AGR","THND_PER","A","1994",556.725,
"CAN","EMPINDUS","AGR","THND_PER","A","1995",540.6083,
"CAN","EMPINDUS","AGR","THND_PER","A","1996",530.8834,
"CAN","EMPINDUS","AGR","THND_PER","A","1997",524.5333,
"CAN","EMPINDUS","AGR","THND_PER","A","1998",533.2584,
"CAN","EMPINDUS","AGR","THND_PER","A","1999",512.925,
"CAN","EMPINDUS","AGR","THND_PER","A","2000",485.35,
"CAN","EMPINDUS","AGR","THND_PER","A","2001",422.5333,
"CAN","EMPINDUS","AGR","THND_PER","A","2002",423.375,
"CAN","EMPINDUS","AGR","THND_PER","A","2003",432.0333,
"CAN","EMPINDUS","AGR","THND_PER","A","2004",420.2667,
"CAN","EMPINDUS","AGR","THND_PER","A","2005",438.3917,
"CAN","EMPINDUS","AGR","THND_PER","A","2006",435.4167,
"CAN","EMPINDUS","AGR","THND_PER","A","2007",418.9167,
"CAN","EMPINDUS","AGR","THND_PER","A","2008",405.4417,
"CAN","EMPINDUS","AGR","THND_PER","A","2009",395.25,
"CAN","EMPINDUS","AGR","THND_PER","A","2010",378.9417,
"CAN","EMPINDUS","AGR","THND_PER","A","2011",375.5833,
"CAN","EMPINDUS","AGR","THND_PER","A","2012",374.6917,
"CAN","EMPINDUS","AGR","THND_PER","A","2013",381.8667,
"CAN","EMPINDUS","AGR","THND_PER","A","2014",370.1667,
"CAN","EMPINDUS","AGR","THND_PER","A","2015",359.925,
"CAN","EMPINDUS","AGR","THND_PER","A","2016",352.2167,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1976",681.5583,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1977",688.3417,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1978",685.1,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1979",694.35,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1980",674.2584,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1981",707.2917,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1982",643.8083,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1983",626.3417,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1984",607.4667,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1985",643.3917,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1986",664.5417,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1987",726.5833,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1988",766.475,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1989",806.175,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1990",815.8,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1991",738.9083,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1992",713.0917,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1993",691.2167,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1994",724.6166,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1995",726.3583,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1996",711.925,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1997",725.7833,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1998",735.9667,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1999",763.95,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2000",806.8917,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2001",822.575,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2002",863.0084,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2003",910.5583,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2004",954.0833,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2005",1022.133,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2006",1066.325,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2007",1127.3,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2008",1235.8,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2009",1189.558,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2010",1241.908,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2011",1294.55,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2012",1322.85,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2013",1369.833,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2014",1371.492,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2015",1371.2,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2016",1385.008,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1956",1936,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1957",1970,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1958",1920,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1959",1942,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1960",1886,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1961",1979.5,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1962",2052.25,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1963",2106,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1964",2215.75,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1965",2310.25,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1966",2438.25,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1967",2413,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1968",2412.25,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1969",2483.5,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1970",2451.333,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1971",2477.25,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1972",2538.583,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1973",2705.5,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1974",2815.333,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1975",2748.083,"B"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1976",2811.583,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1977",2782.417,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1978",2869.167,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1979",3002.25,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1980",3054.583,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1981",3111.083,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1982",2815.417,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1983",2726.25,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1984",2816.083,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1985",2850.083,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1986",2907.833,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1987",3066.767,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1988",3184.133,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1989",3266.25,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1990",3198.5,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1991",2958.217,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1992",2844.525,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1993",2771.7,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1994",2840.817,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1995",2927.008,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1996",2939.875,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1997",3048.375,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1998",3134.158,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1999",3221.15,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2000",3324.208,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2001",3343.817,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2002",3452.5,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2003",3495.767,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2004",3569.967,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2005",3562.317,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2006",3535.4,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2007",3549.825,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2008",3575.067,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2009",3324.825,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2010",3346.083,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2011",3425.658,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2012",3499.233,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2013",3528.233,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2014",3526.942,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2015",3510.55,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2016",3480.817,
"CAN","EMPINDUS","MFG","THND_PER","A","1995",1903.783,
"CAN","EMPINDUS","MFG","THND_PER","A","1996",1924.492,
"CAN","EMPINDUS","MFG","THND_PER","A","1997",2021.183,
"CAN","EMPINDUS","MFG","THND_PER","A","1998",2103.275,
"CAN","EMPINDUS","MFG","THND_PER","A","1999",2188.217,
"CAN","EMPINDUS","MFG","THND_PER","A","2000",2242.283,
"CAN","EMPINDUS","MFG","THND_PER","A","2001",2222.033,
"CAN","EMPINDUS","MFG","THND_PER","A","2002",2288.917,
"CAN","EMPINDUS","MFG","THND_PER","A","2003",2277.358,
"CAN","EMPINDUS","MFG","THND_PER","A","2004",2297.167,
"CAN","EMPINDUS","MFG","THND_PER","A","2005",2203.417,
"CAN","EMPINDUS","MFG","THND_PER","A","2006",2102.15,
"CAN","EMPINDUS","MFG","THND_PER","A","2007",2026.033,
"CAN","EMPINDUS","MFG","THND_PER","A","2008",1927.217,
"CAN","EMPINDUS","MFG","THND_PER","A","2009",1745.075,
"CAN","EMPINDUS","MFG","THND_PER","A","2010",1710.708,
"CAN","EMPINDUS","MFG","THND_PER","A","2011",1721.767,
"CAN","EMPINDUS","MFG","THND_PER","A","2012",1746.458,
"CAN","EMPINDUS","MFG","THND_PER","A","2013",1723.142,
"CAN","EMPINDUS","MFG","THND_PER","A","2014",1710.992,
"CAN","EMPINDUS","MFG","THND_PER","A","2015",1712.458,
"CAN","EMPINDUS","MFG","THND_PER","A","2016",1694.775,
"CAN","EMPINDUS","SERV","THND_PER","A","1956",2735.417,"E"
"CAN","EMPINDUS","SERV","THND_PER","A","1957",2888.667,"E"
"CAN","EMPINDUS","SERV","THND_PER","A","1958",2968.667,"E"
"CAN","EMPINDUS","SERV","THND_PER","A","1959",3121.083,"E"
"CAN","EMPINDUS","SERV","THND_PER","A","1960",3284.167,"E"
"CAN","EMPINDUS","SERV","THND_PER","A","1961",3290.333,
"CAN","EMPINDUS","SERV","THND_PER","A","1962",3415.917,
"CAN","EMPINDUS","SERV","THND_PER","A","1963",3514.167,
"CAN","EMPINDUS","SERV","THND_PER","A","1964",3654.75,
"CAN","EMPINDUS","SERV","THND_PER","A","1965",3857.583,
"CAN","EMPINDUS","SERV","THND_PER","A","1966",4158.25,"E"
"CAN","EMPINDUS","SERV","THND_PER","A","1967",4374.583,"E"
"CAN","EMPINDUS","SERV","THND_PER","A","1968",4531.583,"E"
"CAN","EMPINDUS","SERV","THND_PER","A","1969",4711.667,"E"
"CAN","EMPINDUS","SERV","THND_PER","A","1970",4954.583,
"CAN","EMPINDUS","SERV","THND_PER","A","1971",5111.917,
"CAN","EMPINDUS","SERV","THND_PER","A","1972",5321.583,
"CAN","EMPINDUS","SERV","THND_PER","A","1973",5584.75,
"CAN","EMPINDUS","SERV","THND_PER","A","1974",5833.333,
"CAN","EMPINDUS","SERV","THND_PER","A","1975",5968.5,"B"
"CAN","EMPINDUS","SERV","THND_PER","A","1976",6376.575,
"CAN","EMPINDUS","SERV","THND_PER","A","1977",6558.808,
"CAN","EMPINDUS","SERV","THND_PER","A","1978",6800.642,
"CAN","EMPINDUS","SERV","THND_PER","A","1979",7089.592,
"CAN","EMPINDUS","SERV","THND_PER","A","1980",7343.483,
"CAN","EMPINDUS","SERV","THND_PER","A","1981",7603.6,
"CAN","EMPINDUS","SERV","THND_PER","A","1982",7564.525,
"CAN","EMPINDUS","SERV","THND_PER","A","1983",7696.483,
"CAN","EMPINDUS","SERV","THND_PER","A","1984",7912.875,
"CAN","EMPINDUS","SERV","THND_PER","A","1985",8092.3,
"CAN","EMPINDUS","SERV","THND_PER","A","1986",8426.175,
"CAN","EMPINDUS","SERV","THND_PER","A","1987",8699.158,
"CAN","EMPINDUS","SERV","THND_PER","A","1988",8963.4,
"CAN","EMPINDUS","SERV","THND_PER","A","1989",9175.483,
"CAN","EMPINDUS","SERV","THND_PER","A","1990",9337.384,
"CAN","EMPINDUS","SERV","THND_PER","A","1991",9338.525,
"CAN","EMPINDUS","SERV","THND_PER","A","1992",9340.3,
"CAN","EMPINDUS","SERV","THND_PER","A","1993",9467.566,
"CAN","EMPINDUS","SERV","THND_PER","A","1994",9661.2,
"CAN","EMPINDUS","SERV","THND_PER","A","1995",9827.733,
"CAN","EMPINDUS","SERV","THND_PER","A","1996",9949.325,
"CAN","EMPINDUS","SERV","THND_PER","A","1997",10135.22,
"CAN","EMPINDUS","SERV","THND_PER","A","1998",10379.58,
"CAN","EMPINDUS","SERV","THND_PER","A","1999",10667.88,
"CAN","EMPINDUS","SERV","THND_PER","A","2000",10950.58,
"CAN","EMPINDUS","SERV","THND_PER","A","2001",11165.92,
"CAN","EMPINDUS","SERV","THND_PER","A","2002",11415.47,
"CAN","EMPINDUS","SERV","THND_PER","A","2003",11733.03,
"CAN","EMPINDUS","SERV","THND_PER","A","2004",11924.83,
"CAN","EMPINDUS","SERV","THND_PER","A","2005",12122.86,
"CAN","EMPINDUS","SERV","THND_PER","A","2006",12425.18,
"CAN","EMPINDUS","SERV","THND_PER","A","2007",12800.53,
"CAN","EMPINDUS","SERV","THND_PER","A","2008",13029.7,
"CAN","EMPINDUS","SERV","THND_PER","A","2009",13007.52,
"CAN","EMPINDUS","SERV","THND_PER","A","2010",13239.26,
"CAN","EMPINDUS","SERV","THND_PER","A","2011",13419.79,
"CAN","EMPINDUS","SERV","THND_PER","A","2012",13564.06,
"CAN","EMPINDUS","SERV","THND_PER","A","2013",13781.03,
"CAN","EMPINDUS","SERV","THND_PER","A","2014",13905.1,
"CAN","EMPINDUS","SERV","THND_PER","A","2015",14076.14,
"CAN","EMPINDUS","SERV","THND_PER","A","2016",14246.9,
"CZE","EMPINDUS","AGR","THND_PER","A","1998",264.225,
"CZE","EMPINDUS","AGR","THND_PER","A","1999",243.675,
"CZE","EMPINDUS","AGR","THND_PER","A","2000",237.7,
"CZE","EMPINDUS","AGR","THND_PER","A","2001",221.65,
